# SEU Times,,,,,,,,,
#Time, Latitude (deg), Longitude (deg), Altitude (km), GEO_x (km), GEO_y (km), GEO_z (km), GEO_vx (km/s), GEO_vy (km/s), GEO_vz (km/s)
01/04/2020 16:46,-39.428,139.855,502.41,-4067.709,3430.838,-4348.215,2.67815,-3.809266,-6.137955
03/04/2020 15:14,75.865,10.487,714.51,1707.961,316.14,6855.936,-6.497544,3.569731,0.944951
05/04/2020 12:27,45.733,18.857,932.34,4836.076,1651.704,5212.268,-5.535396,-0.553523,4.646558
07/04/2020 1:20,29.596,178.222,1023.32,-6437.244,199.875,3636.854,3.836979,-0.949367,5.966804
09/04/2020 16:09,3.476,125.087,387.96,-3882.143,5526.461,407.636,-1.039112,0.179889,-7.760237
11/04/2020 21:23,50.323,-126.482,740.29,-2707.031,-3660.69,5455.614,4.724559,3.854944,4.276627
13/04/2020 4:07,11.267,-62.97,397.16,3020.099,-5919.626,1315.564,1.507739,-1.249532,-7.572031
15/04/2020 15:25,-80.809,-133.323,1204.48,-833.244,-883.494,-7463.626,3.918596,-5.762469,-0.039144
17/04/2020 11:41,24.741,0.77,815.48,6536.103,87.806,2994.367,-3.511322,0.756666,6.43697
19/04/2020 8:11,-30.85,-129.036,819.94,-3895.067,-4803.749,-3672.093,2.777324,1.992201,-6.525118
21/04/2020 17:03,27.671,82.989,437.78,737.314,5995.262,3147.602,-0.465622,3.960008,-6.67553
23/04/2020 23:24,-80.303,100.136,1292.24,-227.989,1275.267,-7539.103,-6.721829,1.426466,0.371313
25/04/2020 0:31,-73.937,2.281,1255.8,2116.104,84.3,-7313.761,-5.645153,3.576105,-1.78984
27/04/2020 21:32,-77.228,143.681,1291.5,-1369.823,1006.948,-7457.988,-6.704061,-1.028726,1.168205
29/04/2020 9:11,-6.415,8.94,788.54,7035.543,1106.778,-796.022,0.212465,0.697567,7.364196
01/05/2020 20:00,-4.746,-157.989,715.81,-6554.471,-2649.635,-583.433,0.145696,-0.662183,7.445801
03/05/2020 4:11,54.603,90.177,352.46,-12.097,3906.833,5463.233,-1.838622,-6.325834,4.304214
05/05/2020 17:11,3.479,56.537,919.29,4016.395,6076.682,440.258,-0.012935,1.101911,-7.18066
07/05/2020 2:23,79.236,152.618,357.96,-1120.513,580.371,6595.835,0.759992,-7.763186,0.984858
09/05/2020 8:03,58.762,22,329.23,3232.597,1306.083,5711.764,-6.809614,-0.435495,3.971215
11/05/2020 23:16,-76.407,92.356,1102.54,-72.46,1761.405,-7249.208,-4.826458,4.902523,1.633889
13/05/2020 15:45,-46.808,-127.135,797.03,-2969.449,-3921.328,-5208.275,-1.903835,-4.740317,5.337582
15/05/2020 18:49,68.023,-10.869,629.48,2582.247,-495.815,6475.779,7.046433,1.693992,-2.167678
17/05/2020 11:04,80.688,50.571,540.15,713.17,867.335,6805.455,-4.380109,6.284322,0.088177
19/05/2020 11:18,-23.564,-66.436,487.7,2517.149,-5771.44,-2729.011,1.872847,-2.115629,7.185225
21/05/2020 11:49,-68.114,-97.497,801.34,-350.087,-2660.142,-6639.438,2.107426,-6.410981,2.991134
23/05/2020 18:33,28.357,-4.838,1124.01,6582.631,-557.165,3545.253,3.673611,0.477724,-6.004606
25/05/2020 17:21,74.899,-21.807,798.66,1740.76,-696.513,6906.912,7.070228,1.834218,-1.082594
27/05/2020 4:39,72.839,170.889,854.95,-2112.916,338.868,6888.86,-6.650171,-2.738375,-1.391129
29/05/2020 10:34,42.026,100.068,1142.79,-977.894,5507.815,5012.843,-1.925616,4.615101,-4.94757
31/05/2020 13:00,36.287,60.818,1204.81,2983.26,5341.81,4466.911,1.278346,4.181604,-5.432512
02/06/2020 13:42,39.593,45.259,1216.6,4124.258,4161.761,4818.611,2.490811,3.937568,-5.172363
04/06/2020 22:14,13.478,102.239,394.32,-1396.4,6437.348,1568.819,-0.446156,-1.675456,7.629173
06/06/2020 20:09,48.326,-62.724,1232.2,2322.549,-4504.434,5661.469,3.530814,-4.048525,-4.401054
08/06/2020 3:35,31.863,18.84,552.28,5575.553,1902.363,3639.058,-3.743858,-0.22944,6.667309
10/06/2020 9:01,-45.649,-82.068,343.7,649.459,-4661.517,-4783.852,2.176099,-5.211311,5.494145
12/06/2020 2:36,-39.255,-152.688,851.92,-4980.299,-2571.825,-4553.336,4.885167,1.301476,-5.309581
14/06/2020 0:37,13.653,47.981,542.32,4502.246,4996.961,1623.723,-1.48215,-0.517588,7.498963
16/06/2020 1:47,72.551,174,1240.92,-2277.938,239.439,7246.216,-6.098808,-2.866979,-1.626089
18/06/2020 4:23,36.991,154.07,1233.94,-5473.505,2661.348,4558.995,-3.991198,0.904402,-5.610778
20/06/2020 18:23,67.529,-76.736,1278.17,673.036,-2855.159,7052.316,3.921841,-5.128736,-2.423138
22/06/2020 16:00,18.105,-25.488,1052.97,6377.517,-3040.295,2296.678,1.930276,-0.178282,-6.859077
24/06/2020 19:08,-28.296,101.224,483.31,-1176.781,5930.179,-3234.526,-1.693221,3.683261,6.576075
26/06/2020 6:55,72.803,-42.815,1240.85,1656.636,-1534.89,7256.156,-1.724089,6.427724,1.942106
28/06/2020 3:43,-39.826,-37.039,476.99,4207.786,-3175.251,-4368.694,4.834792,-2.140394,5.640889
30/06/2020 23:19,44.483,39.775,1159.16,4138.788,3445.234,5258.716,-4.292706,-2.061215,5.154916
02/07/2020 19:49,-29.501,-95.203,473.15,-541.116,-5942.916,-3355.366,1.333635,3.970011,-6.504604
04/07/2020 22:43,-30.236,26.596,676.02,5453.782,2730.575,-3533.454,3.291213,2.685592,6.201885
06/07/2020 0:27,72.529,33.938,1275.89,1911.27,1286.176,7278.712,-6.66629,-0.308708,1.744906
08/07/2020 9:31,63.09,-118.881,1276.83,-1677.073,-3040.408,6803.1,4.714737,4.079073,2.952
10/07/2020 15:12,51.035,144.282,1274.25,-3913.637,2814.115,5926.725,3.43967,-4.179676,4.282797
12/07/2020 17:39,60.71,108.298,1263.24,-1176.186,3556.894,6641.369,-0.033038,-6.149982,3.154089
14/07/2020 21:54,80.718,128.572,1093.33,-753.47,944.804,7351.989,-6.409026,-2.934317,-0.660725
16/07/2020 12:54,8.668,-25.781,454.58,6082.786,-2938.014,1023.364,1.05415,0.320001,-7.678615
18/07/2020 9:22,-7.808,-156.511,1146.21,-6837.225,-2971.38,-1016.472,-0.919932,-1.031544,6.897638
20/07/2020 0:07,12.934,-17.696,1251.69,7085.397,-2260.647,1698.41,-1.179666,0.988621,6.756957
22/07/2020 19:17,6.517,48.098,1255.7,5065.527,5645.306,861.55,-0.862991,-0.136732,6.871041
24/07/2020 23:34,43.934,-12.781,1194.69,5325.593,-1208.097,5231.728,-4.580128,2.202915,4.787716
26/07/2020 21:46,-54.84,-165.526,482.16,-3833.199,-989.505,-5585.313,6.171774,-0.292879,-4.636333
28/07/2020 15:53,-79.443,-35.808,725.57,1058.605,-763.718,-6961.724,0.636817,7.335137,-1.205308
30/07/2020 8:13,-80.405,87.106,783.27,60.447,1195.691,-7039.54,-7.02293,-2.139763,-0.924468
01/08/2020 5:44,-58.349,-143.674,1093.08,-3165.169,-2327.257,-6336.708,-3.744079,-5.043207,3.271172
03/08/2020 18:36,13.835,35.365,1199.13,6000.825,4259.054,1801.971,-1.895726,-0.607841,6.691797
05/08/2020 22:27,-28.599,-33.953,1273.63,5576.268,-3754.636,-3644.587,3.176385,-1.228076,6.008474
07/08/2020 23:02,-50.542,-53.163,1242.17,2908.272,-3882.381,-5860.428,4.310766,-3.465033,4.182069
09/08/2020 4:12,67.579,-99.503,687.31,-446.068,-2664.716,6508.701,3.946878,5.991137,2.192388
11/08/2020 14:02,-58.34,-79.592,847.8,686.665,-3738.356,-6127.327,0.858128,5.993343,-4.137795
13/08/2020 12:18,59.371,123.131,655.52,-1962.994,3007.71,6029.146,1.796964,-6.541099,3.283578
15/08/2020 10:15,-21.542,-41.826,620.33,4852.811,-4342.831,-2555.104,-1.1773,2.142203,-7.171628
17/08/2020 19:03,48.507,167.378,329.83,-4344.553,972.849,5001.496,-6.027426,-0.245385,-5.0917
19/08/2020 22:27,-20.412,-60.943,1136.51,3421.762,-6158.476,-2606.887,1.616985,-1.520067,6.684395
21/08/2020 17:23,-13.868,-162.952,700.87,-6571.815,-2015.231,-1686.761,1.445886,-0.306821,-7.344051
23/08/2020 16:48,-80.931,-62.848,1276.45,552.116,-1076.505,-7537.253,6.501351,2.299597,0.017995
25/08/2020 16:34,61.487,35.92,417.02,2633.302,1907.56,5947.887,-6.772004,-2.018197,3.293407
27/08/2020 15:41,78.662,80.401,340.57,220.934,1306.426,6565.804,-6.93057,-3.652972,0.856135
29/08/2020 12:52,46.066,76.027,436.69,1143.568,4595.87,4884.835,-2.76278,-5.207997,5.068966
